smoker,revenu_estime_mois,historique_credits,score_credit,loyer_mensuel,montant_pret
1,3799.0,4.0,576.0,730.244,500.0
1,2618.0,1.0,829.0,1052.9299999999998,500.0
1,3528.0,1.0,553.0,692.7180000000001,4385.913973233552
0,2029.0,5.0,557.0,410.40599999999995,500.0
1,3965.0,2.0,603.0,956.77,10938.41577489768
0,2543.0,1.0,729.0,833.5720000000001,7152.774224489252
1,3617.0,0.0,697.0,951.708,16472.646515827604
0,3965.0,1.0,553.0,767.9620000000001,26219.81125959639
0,3636.0,2.0,577.0,1102.5939999999998,47358.491712869785
1,882.0,3.0,581.0,715.702,8977.41551107079
0,2160.0,2.0,577.0,746.804,13056.01425629857
1,2181.0,3.0,581.0,1307.961000000001,500.0
0,1464.0,4.0,515.0,714.1,500.0
1,2442.0,2.0,577.0,993.0059999999997,6190.914612776286
0,2300.0,1.0,332.0,984.2180000000001,16953.531578012247
0,812.0,3.0,581.0,821.3880000000001,21451.13799365545
0,3352.0,1.0,821.0,745.09,15555.765011897262
1,2416.0,5.0,337.0,552.4280000000001,500.0
0,500.0,5.0,557.0,713.5759999999999,3288.69417620121
1,2042.0,0.0,551.0,900.4399999999999,500.0
0,1740.0,0.0,732.0,753.396,15012.91300698009
1,4190.0,2.0,685.0,726.15,6754.859177132382
1,2246.0,2.0,577.0,692.92,500.0
1,2820.0,4.0,671.0,488.33,35117.9264521864
1,1374.0,4.0,664.0,907.64,500.0
1,3635.0,1.0,553.0,1049.0059999999999,500.0
0,2682.0,4.0,576.0,960.86,500.0
0,1382.0,0.0,386.0,958.448,500.0
1,1205.0,2.0,577.0,978.75,500.0
1,588.0,5.0,492.0,769.3,500.0
0,2878.0,5.0,696.0,750.866,11044.95368508808
1,1409.0,4.0,314.0,928.24,2662.921569604866
0,1160.0,4.0,321.0,860.108,30935.83509952232
1,2234.0,3.0,581.0,742.184,500.0
1,500.0,1.0,774.0,1148.73,500.0
1,2304.0,3.0,822.0,1013.332,7676.124755281674
0,2637.0,0.0,580.0,741.266,20648.259670229618
1,3168.0,1.0,592.0,678.01,500.0
0,598.0,5.0,658.0,767.58,7982.306717983974
1,4524.0,4.0,576.0,956.3340000000001,14466.452497390945
1,2523.0,4.0,576.0,639.362,500.0
0,885.0,3.0,581.0,798.82,500.0
1,2249.0,3.0,587.0,747.826,6193.533057613117
1,1854.0,2.0,792.0,791.276,23604.232805859625
1,2533.0,0.0,580.0,721.79,12218.73250146555
1,2949.0,1.0,749.0,794.488,19005.88748952982
0,3346.0,4.0,357.0,1032.88,26062.06378566044
1,2607.0,5.0,442.0,817.184,500.0
0,500.0,1.0,563.0,681.46,3777.707751829632
1,3547.0,2.0,577.0,581.7819999999999,500.0
0,3524.0,1.0,553.0,1038.48,500.0
1,4882.0,3.0,529.0,747.482,21173.131971712315
0,3374.0,3.0,454.0,633.52,18341.961282111577
0,2523.0,0.0,580.0,478.12999999999994,500.0
0,3765.0,4.0,393.0,354.67,2724.3636103651797
0,2995.0,5.0,373.0,471.61,23428.452679391117
1,2444.0,3.0,442.0,554.0519999999999,500.0
0,1932.0,2.0,777.0,908.2480000000002,23055.217448186253
0,5166.0,3.0,581.0,868.658,23133.60284190722
1,3137.0,4.0,649.0,401.23,23568.673763726696
0,1692.0,5.0,758.0,1046.9,10195.35369115418
0,820.0,5.0,557.0,949.402,15338.099370142098
1,500.0,2.0,577.0,826.08,500.0
0,2727.0,0.0,580.0,265.2039,17804.14095247581
0,1473.0,5.0,775.0,717.0020000000001,19730.30270439602
0,1869.0,0.0,347.0,620.5219999999999,500.0
0,3517.0,2.0,577.0,945.66,6540.562112835113
1,3248.0,3.0,393.0,1030.3020000000001,500.0
1,500.0,0.0,580.0,806.098,500.0
1,5067.0,4.0,309.0,623.03,500.0
1,2303.0,0.0,580.0,1044.458,500.0
0,627.0,2.0,331.0,575.3,3492.8965509027084
1,2635.0,0.0,694.0,738.526,20234.700501836604
0,3174.0,1.0,404.0,1001.4240000000002,26107.51590033502
1,2874.0,1.0,381.0,802.04,500.0
0,5418.0,3.0,581.0,838.25,500.0
0,3649.0,5.0,710.0,868.574,10392.343107506122
1,2344.0,1.0,716.0,629.6039999999999,500.0
0,4462.0,0.0,580.0,769.426,34864.54582037728
1,3392.0,5.0,412.0,663.266,500.0
1,2678.0,2.0,577.0,978.1600000000001,500.0
0,2498.0,3.0,581.0,665.9019999999999,500.0
0,2763.0,4.0,836.0,817.1879999999999,500.0
0,2091.0,3.0,581.0,496.11,500.0
1,2829.0,4.0,576.0,652.2520000000001,24156.07663617894
0,500.0,5.0,557.0,482.6199999999999,12880.28442840676
0,2109.0,3.0,420.0,971.2479999999999,500.0
0,2856.0,4.0,715.0,771.2,13537.226653486512
0,2330.0,3.0,581.0,904.15,5139.944002422777
1,1646.0,5.0,557.0,654.4460000000001,500.0
1,2819.0,0.0,580.0,939.77,4903.107218766983
0,1172.0,1.0,458.0,641.362,4347.087192331062
0,3433.0,3.0,434.0,1004.6479999999999,500.0
1,2930.0,2.0,521.0,889.6619999999999,16362.08140437725
0,500.0,3.0,581.0,482.6199999999999,500.0
1,1839.0,5.0,557.0,708.818,8363.069812379106
1,3503.0,5.0,373.0,835.55,500.0
1,1961.0,5.0,557.0,641.038,500.0
0,3254.0,0.0,580.0,950.9300000000001,500.0
1,2362.0,0.0,580.0,929.626,16700.76628033377
1,1279.0,3.0,446.0,625.03,500.0
1,3421.0,5.0,557.0,889.0920000000002,10841.692499506436
0,1167.0,1.0,391.0,889.576,500.0
0,3817.0,4.0,540.0,860.374,11363.917069634696
1,2364.0,2.0,577.0,876.9680000000001,19324.86083354619
1,3928.0,5.0,706.0,901.632,18882.798050504884
1,1527.0,5.0,557.0,755.7959999999999,500.0
1,2357.0,1.0,553.0,971.518,20931.30685439814
0,1750.0,3.0,581.0,855.48,25850.979979764164
1,4228.0,4.0,576.0,718.3999999999999,14071.112177650724
1,2963.0,0.0,438.0,850.9,500.0
0,2706.0,3.0,581.0,824.9680000000001,26809.32041261296
0,1297.0,5.0,557.0,828.76,500.0
1,2645.0,4.0,576.0,643.334,2277.145354776111
1,2151.0,1.0,345.0,1000.0400000000002,500.0
1,2901.0,4.0,576.0,716.976,500.0
0,994.0,5.0,312.0,784.78,16881.538527785102
0,529.0,1.0,553.0,634.758,28518.042402682
0,967.0,0.0,580.0,838.174,10322.651983787207
0,682.0,1.0,553.0,996.442,6873.663473407061
1,2661.0,1.0,553.0,714.478,500.0
0,3231.0,5.0,362.0,728.232,30700.651508551942
1,2691.0,3.0,581.0,1042.914,21945.904315684653
0,2903.0,4.0,576.0,843.832,500.0
1,3619.0,1.0,437.0,866.75,500.0
0,4819.0,0.0,480.0,1130.56,34330.9380373806
1,2300.0,2.0,511.0,984.2180000000001,500.0
0,1592.0,2.0,577.0,967.95,35021.51375923789
1,2581.0,3.0,581.0,846.1380000000001,4272.007237846425
0,1950.0,1.0,617.0,1307.961000000001,12937.14499278152
1,500.0,2.0,577.0,806.098,500.0
0,2115.0,3.0,581.0,1047.81,500.0
1,3051.0,3.0,764.0,903.21,500.0
1,3437.0,5.0,427.0,938.7120000000001,21172.626997293148
0,1964.0,4.0,576.0,770.2180000000001,23577.333299950948
0,1764.0,4.0,576.0,821.5319999999999,500.0
1,1302.0,1.0,553.0,1073.53,500.0
1,500.0,3.0,581.0,837.7660000000002,500.0
0,2946.0,5.0,557.0,838.39,18830.95864238332
0,1941.0,0.0,580.0,828.4619999999999,500.0
1,2880.0,0.0,580.0,904.426,1473.5200239223334
1,2088.0,4.0,576.0,857.9399999999998,20484.981891842057
0,2232.0,3.0,581.0,754.91,14435.595475419064
0,1475.0,3.0,581.0,854.3100000000001,500.0
1,2167.0,1.0,710.0,798.3599999999999,500.0
1,2623.0,2.0,577.0,856.9739999999999,2012.032997487594
1,4245.0,1.0,553.0,683.76,8781.106659174166
1,500.0,5.0,829.0,806.098,2752.7461889269243
1,3718.0,3.0,637.0,931.91,500.0
1,4390.0,5.0,557.0,634.864,1891.1723962319727
1,2458.0,0.0,580.0,902.5099999999999,500.0
0,2435.0,2.0,591.0,685.67,38233.21786028864
0,500.0,3.0,581.0,482.6199999999999,13390.503383048135
1,2785.0,4.0,576.0,523.404,500.0
1,3110.0,3.0,581.0,732.89,500.0
0,2972.0,3.0,581.0,739.85,32955.72606380208
0,4620.0,2.0,577.0,858.54,9205.187909270016
1,2448.0,1.0,553.0,847.8639999999999,4245.037783140844
1,3451.0,4.0,352.0,676.904,14160.433928568538
0,964.0,3.0,581.0,825.348,7593.134527941985
1,5264.0,3.0,369.0,685.99,4718.767520600533
0,5029.0,5.0,557.0,1001.3679999999998,5467.298925157802
0,4721.0,5.0,557.0,1078.33,26348.65728251668
0,2482.0,5.0,557.0,801.668,17625.92739488669
1,1733.0,1.0,553.0,785.952,500.0
0,3565.0,0.0,515.0,1025.8780000000002,500.0
0,1694.0,5.0,560.0,797.132,6041.943182967654
1,2934.0,5.0,637.0,1218.85,19503.035710789536
0,4130.0,2.0,775.0,500.62600000000003,17098.347502032953
0,3037.0,0.0,651.0,537.9680000000001,500.0
1,2837.0,2.0,814.0,754.562,500.0
1,2876.0,2.0,374.0,841.6960000000001,500.0
0,1793.0,1.0,629.0,679.75,500.0
1,2921.0,5.0,589.0,1049.152,14139.052657121674
0,3699.0,4.0,576.0,669.98,500.0
1,3165.0,0.0,580.0,987.182,500.0
0,5373.0,2.0,577.0,556.66,27859.41517346807
1,3420.0,4.0,431.0,440.44,7244.857159929931
0,831.0,1.0,553.0,1045.32,500.0
1,2604.0,0.0,365.0,797.2700000000001,500.0
1,5864.0,3.0,839.0,656.316,31968.62565622661
1,2628.0,4.0,642.0,900.2820000000002,500.0
0,792.0,2.0,466.0,617.6479999999999,500.0
1,2729.0,0.0,580.0,918.42,500.0
0,2407.0,2.0,577.0,1307.961000000001,21909.761517504816
0,1735.0,4.0,576.0,826.47,8837.099508131607
1,1943.0,3.0,581.0,761.2819999999999,5240.716314489247
0,1420.0,3.0,581.0,879.3920000000002,31111.585078887547
0,4771.0,0.0,735.0,446.2,11567.355653187338
1,2997.0,4.0,576.0,695.6980000000001,12626.222339561911
0,2863.0,5.0,636.0,898.606,22579.052649550984
0,1948.0,0.0,638.0,984.3619999999999,500.0
0,2945.0,0.0,580.0,864.332,500.0
0,3263.0,5.0,557.0,666.02,30708.702020012974
1,4877.0,5.0,802.0,712.6,29361.887142293024
0,2639.0,2.0,432.0,741.2660000000001,4595.107639038673
1,1836.0,0.0,485.0,811.9200000000001,500.0
1,1477.0,1.0,839.0,533.98,14091.706909495577
0,1718.0,3.0,311.0,939.76,7809.485961562917
1,2847.0,4.0,376.0,692.914,500.0
1,2108.0,5.0,308.0,828.738,500.0
0,4086.0,5.0,651.0,874.6020000000001,44434.74322120768
1,3907.0,4.0,576.0,774.7239999999999,500.0
0,3144.0,0.0,400.0,975.7,25121.12393665849
1,1429.0,1.0,553.0,768.4739999999999,500.0
1,2562.0,2.0,718.0,1210.52,500.0
0,3256.0,4.0,688.0,864.552,500.0
0,4526.0,1.0,552.0,956.3340000000001,10518.613515753366
1,1228.0,1.0,553.0,706.9559999999999,8329.78695384015
0,500.0,0.0,611.0,482.6199999999999,16085.388780088017
0,2204.0,3.0,581.0,825.6560000000002,500.0
1,3798.0,0.0,817.0,713.6540000000001,500.0
0,2888.0,3.0,415.0,772.524,13574.517026897956
0,3169.0,2.0,468.0,1282.45,28128.00397951993
0,4730.0,3.0,581.0,1011.82,15620.072266697378
0,2734.0,2.0,697.0,852.5419999999998,500.0
1,500.0,0.0,580.0,713.5759999999999,500.0
1,4078.0,5.0,557.0,893.8059999999999,17604.8031253276
1,1610.0,2.0,800.0,536.8,11781.643704218894
1,500.0,0.0,512.0,482.6199999999999,500.0
0,2520.0,5.0,662.0,1010.74,5819.486748292116
0,1188.0,3.0,581.0,836.25,500.0
0,500.0,2.0,480.0,727.55,500.0
0,3830.0,1.0,553.0,691.93,23269.52879395489
1,2699.0,0.0,371.0,830.4620000000001,500.0
1,4453.0,2.0,577.0,1145.93,2843.123000674611
1,2597.0,2.0,738.0,897.4440000000001,6993.703376658089
0,3651.0,1.0,553.0,1005.882,6849.606570612769
0,737.0,4.0,576.0,295.53,14382.25014108736
1,2927.0,4.0,576.0,933.058,19009.212206096738
0,3928.0,0.0,580.0,901.632,23572.56771751929
0,1355.0,1.0,553.0,1307.961000000001,17290.748011566047
1,2873.0,0.0,580.0,743.4280000000001,500.0
0,3877.0,4.0,576.0,802.26,500.0
0,2614.0,4.0,576.0,707.23,23977.231301501644
1,1829.0,2.0,629.0,940.162,17191.016368005494
0,3037.0,2.0,305.0,537.9680000000001,500.0
1,1672.0,2.0,465.0,832.57,500.0
0,1064.0,5.0,509.0,901.116,8733.28491943316
1,2986.0,0.0,580.0,661.24,500.0
0,3227.0,0.0,580.0,646.68,2184.0670895165204
1,4515.0,0.0,580.0,1111.686,4712.318249748708
0,3291.0,4.0,399.0,700.374,2490.5002269358924
0,1726.0,5.0,557.0,706.24,25273.59130383641
1,4154.0,2.0,577.0,674.66,500.0
1,4754.0,0.0,580.0,1142.62,12301.5484250603
0,3275.0,4.0,372.0,695.26,33817.647912714056
1,2050.0,1.0,553.0,797.6679999999999,9559.69430202057
0,4221.0,3.0,581.0,636.0600000000001,18476.61594941796
1,3307.0,4.0,576.0,682.986,500.0
1,1493.0,4.0,576.0,726.374,500.0
0,2352.0,1.0,306.0,1011.68,15541.678131766866
1,3223.0,4.0,576.0,599.8419999999999,2215.725170551756
1,4175.0,4.0,517.0,794.2560000000001,16187.882044564854
0,2906.0,3.0,581.0,783.6960000000001,1068.9132023506024
1,2879.0,1.0,604.0,982.76,11553.97018286529
0,5115.0,4.0,618.0,819.2240000000002,26710.35040043936
0,4692.0,1.0,516.0,826.9639999999999,16935.644994353388
0,3602.0,2.0,577.0,726.51,10922.006898804411
0,2518.0,3.0,358.0,554.9300000000001,37850.17277164151
0,3367.0,4.0,576.0,694.1540000000001,23181.395051604784
1,1467.0,3.0,581.0,639.9540000000001,12314.112999314137
0,1965.0,0.0,580.0,712.8299999999999,500.0
1,2839.0,1.0,768.0,765.12,17298.71547194747
1,3702.0,3.0,581.0,850.13,500.0
1,615.0,3.0,581.0,819.14,500.0
0,500.0,3.0,581.0,650.918,27259.80414275181
0,794.0,4.0,576.0,588.964,22506.749667588265
0,3336.0,2.0,579.0,676.472,1415.719675264836
0,3777.0,2.0,577.0,1169.11,15293.090404485363
1,2334.0,1.0,823.0,542.9,500.0
1,3398.0,0.0,817.0,749.27,500.0
1,2964.0,1.0,390.0,1006.9739999999999,500.0
1,3355.0,4.0,762.0,646.78,8604.274292090431
1,3100.0,0.0,532.0,1129.34,18666.7412935468
1,3677.0,1.0,423.0,764.5899999999999,38428.08429357719
0,1204.0,3.0,581.0,839.21,14720.518105780884
1,2159.0,4.0,576.0,841.128,24021.791686886983
1,5331.0,5.0,490.0,897.35,15103.53187557531
1,2068.0,1.0,553.0,676.6360000000001,18417.400051253
1,4630.0,4.0,689.0,605.638,12372.2709023279
1,2171.0,2.0,577.0,993.47,16550.720327310763
0,2162.0,5.0,538.0,535.32,500.0
1,2291.0,5.0,694.0,973.5380000000001,6023.260534445214
1,1729.0,3.0,581.0,381.18,14569.068904823467
0,2173.0,2.0,668.0,780.14,9563.3450276024
0,1422.0,5.0,607.0,676.238,21657.46557111388
0,1718.0,4.0,576.0,779.784,29734.23103722104
0,500.0,3.0,581.0,482.6199999999999,23136.73763946879
1,500.0,2.0,577.0,803.85,500.0
0,500.0,1.0,559.0,1056.134,15938.498163058292
1,545.0,3.0,581.0,804.278,500.0
1,4100.0,2.0,562.0,956.948,500.0
0,3845.0,4.0,607.0,825.186,5687.453404576525
0,3004.0,2.0,692.0,735.124,22752.789274904502
1,3976.0,3.0,745.0,653.044,11761.862633746803
0,1278.0,1.0,553.0,723.564,500.0
1,2163.0,3.0,451.0,686.854,500.0
0,1919.0,0.0,326.0,808.114,500.0
0,2705.0,0.0,580.0,884.836,26466.57376897684
0,2311.0,4.0,576.0,848.0319999999999,1681.995996246432
1,2730.0,5.0,557.0,666.008,7121.864106559869
0,2866.0,0.0,456.0,913.8280000000001,500.0
1,2331.0,1.0,453.0,711.91,500.0
0,2646.0,0.0,728.0,445.47,500.0
1,2947.0,3.0,467.0,847.69,14435.26309598946
1,1331.0,0.0,838.0,564.3,7858.939551618971
0,4137.0,3.0,581.0,638.744,18481.965832733305
0,2360.0,1.0,553.0,951.66,8501.033903896929
1,1644.0,5.0,557.0,745.744,7411.825480218963
1,910.0,3.0,454.0,736.652,500.0
1,5511.0,1.0,360.0,988.994,500.0
1,3854.0,5.0,557.0,794.824,500.0
0,3427.0,4.0,576.0,880.3900000000001,19427.973767870808
0,3277.0,0.0,797.0,890.6919999999998,11569.70325504903
1,2255.0,1.0,415.0,781.394,500.0
1,2526.0,0.0,580.0,673.8619999999999,500.0
1,2090.0,5.0,304.0,612.9,500.0
0,3932.0,3.0,581.0,713.4279999999999,32401.61316804145
1,3535.0,3.0,402.0,680.374,500.0
1,809.0,0.0,439.0,722.512,6503.5452560657
0,1611.0,0.0,819.0,729.1359999999999,19508.29194199264
0,3196.0,3.0,333.0,740.0559999999998,15322.858930052638
0,3748.0,5.0,708.0,945.274,6875.226185594783
0,1264.0,2.0,521.0,959.08,7231.363988026253
0,1198.0,5.0,405.0,1003.052,8283.36028069751
0,2656.0,3.0,581.0,625.028,16457.535185758716
0,2381.0,0.0,580.0,510.68999999999994,30309.613493122277
0,500.0,4.0,712.0,506.16,8983.344359590286
0,3082.0,0.0,580.0,864.726,23175.486656455512
0,4230.0,0.0,707.0,881.42,500.0
1,2795.0,3.0,581.0,1307.961000000001,2039.0407549064196
0,3989.0,3.0,565.0,840.0799999999999,732.6542563608384
1,818.0,3.0,469.0,949.402,500.0
0,4135.0,3.0,581.0,545.4159999999999,500.0
1,1735.0,5.0,751.0,785.952,500.0
1,3412.0,1.0,553.0,653.24,1332.221690078692
1,3272.0,4.0,523.0,581.6859999999999,18026.474757399013
1,2998.0,5.0,644.0,749.8340000000001,4618.872095970689
0,1971.0,5.0,557.0,664.598,16635.567048276913
1,2652.0,3.0,581.0,650.328,500.0
0,3185.0,0.0,580.0,820.406,500.0
0,2363.0,0.0,308.0,516.05,26920.603136436686
0,2888.0,4.0,579.0,697.2140000000002,500.0
0,2385.0,3.0,494.0,907.674,34055.63137641642
1,2541.0,1.0,553.0,955.692,500.0
0,2933.0,4.0,759.0,889.6619999999999,7283.193156308502
1,1014.0,2.0,577.0,706.138,500.0
1,500.0,3.0,581.0,633.78,500.0
1,3491.0,0.0,385.0,1247.55,500.0
0,2473.0,1.0,718.0,867.3799999999999,500.0
0,3519.0,2.0,631.0,872.058,500.0
0,1136.0,4.0,456.0,691.0740000000001,500.0
1,2449.0,1.0,460.0,654.9100000000001,3611.8082853244528
1,3117.0,1.0,553.0,800.6379999999999,500.0
1,1241.0,4.0,576.0,760.462,14542.053909096992
1,2558.0,3.0,581.0,779.798,500.0
0,3053.0,3.0,543.0,1307.961000000001,7176.865306127268
0,1974.0,5.0,678.0,666.846,500.0
1,3249.0,2.0,595.0,1307.961000000001,500.0
0,2432.0,0.0,580.0,613.79,13842.484627986143
1,3426.0,1.0,553.0,380.8,12291.488874809836
0,1220.0,1.0,553.0,821.2139999999999,500.0
1,3203.0,3.0,827.0,791.096,20225.192651174188
1,3619.0,2.0,577.0,958.6020000000001,10815.886816887323
1,3621.0,2.0,577.0,1104.54,23555.51091269927
1,2465.0,3.0,561.0,973.732,500.0
1,1970.0,3.0,581.0,391.19,27823.96501273929
0,3518.0,5.0,668.0,756.08,500.0
1,4916.0,2.0,577.0,742.812,10341.806718168924
1,2683.0,3.0,581.0,899.958,500.0
0,1141.0,2.0,618.0,758.066,500.0
1,2727.0,2.0,543.0,814.8340000000001,500.0
1,2914.0,3.0,674.0,1017.0260000000001,3069.571494045348
0,3636.0,2.0,657.0,1102.5939999999998,48310.54582252042
1,2750.0,0.0,580.0,715.5960000000001,4555.596144583835
1,1896.0,4.0,701.0,906.222,36094.54088813039
1,5689.0,1.0,688.0,634.338,37997.40179132868
0,1061.0,2.0,474.0,822.104,500.0
1,2502.0,2.0,577.0,814.2180000000001,500.0
1,3157.0,1.0,679.0,1075.2559999999999,21050.85702534795
1,2944.0,5.0,557.0,781.668,11256.806801752477
1,3361.0,5.0,487.0,542.26,500.0
0,1695.0,3.0,589.0,797.132,33778.83604938631
1,1115.0,4.0,644.0,765.8199999999999,500.0
0,3218.0,4.0,544.0,812.298,13071.08197941238
1,1672.0,2.0,473.0,908.21,500.0
0,3717.0,4.0,576.0,656.336,32590.87949011617
0,3593.0,5.0,557.0,810.946,5494.689727188841
0,3621.0,5.0,686.0,1307.961000000001,16681.319637903856
1,1501.0,2.0,577.0,808.544,500.0
0,1960.0,0.0,838.0,641.038,500.0
1,3974.0,3.0,581.0,831.41,500.0
1,2964.0,0.0,580.0,1006.9739999999999,9682.864874168165
1,3251.0,3.0,697.0,881.4720000000001,500.0
0,3655.0,3.0,644.0,959.292,500.0
0,2272.0,0.0,538.0,820.06,5438.269330775568
1,2043.0,4.0,576.0,900.4399999999999,500.0
1,3794.0,4.0,576.0,696.296,20573.224528647428
1,896.0,5.0,557.0,926.2300000000001,2508.1537559148514
0,2514.0,3.0,459.0,950.0,500.0
1,2972.0,2.0,577.0,979.8880000000001,500.0
1,2319.0,0.0,580.0,921.01,27143.494585339187
1,3229.0,1.0,553.0,728.232,21245.092490760675
0,2783.0,3.0,581.0,567.69,29268.02120672976
1,634.0,1.0,492.0,785.82,500.0
0,1624.0,4.0,458.0,764.8059999999999,500.0
0,1692.0,1.0,448.0,916.682,5106.33345114564
0,671.0,0.0,580.0,842.682,500.0
1,1169.0,4.0,690.0,791.68,6156.986967082881
1,2006.0,4.0,809.0,754.55,500.0
0,2841.0,5.0,557.0,765.12,9653.63033123786
1,2773.0,2.0,661.0,1237.16,22844.340886515507
0,3516.0,4.0,800.0,606.32,27932.303760137627
1,1002.0,0.0,580.0,721.6119999999999,500.0
0,3861.0,2.0,577.0,826.64,500.0
0,2245.0,3.0,581.0,980.9379999999999,15958.147503711109
0,3980.0,5.0,557.0,785.8699999999999,8217.080660172485
0,1620.0,3.0,581.0,894.8400000000001,500.0
1,1869.0,0.0,708.0,620.5219999999999,500.0
0,1405.0,1.0,553.0,845.2819999999999,14054.518345513494
1,3482.0,0.0,580.0,844.8980000000001,500.0
0,2041.0,2.0,577.0,788.3199999999999,500.0
0,1316.0,1.0,436.0,871.0039999999999,16582.60096457664
0,1811.0,1.0,553.0,847.048,500.0
1,3388.0,3.0,581.0,788.884,500.0
1,1983.0,0.0,580.0,715.89,7055.356295532559
0,3463.0,5.0,557.0,958.8599999999999,500.0
1,1478.0,5.0,557.0,937.126,13026.35097895983
0,4392.0,4.0,723.0,610.222,1705.9549629528217
0,2045.0,3.0,835.0,927.2439999999999,30714.14229045573
1,2411.0,2.0,577.0,821.4,500.0
0,2169.0,5.0,557.0,1011.23,500.0
0,2674.0,2.0,577.0,1274.47,500.0
0,3004.0,0.0,580.0,725.634,18590.483181472664
0,1592.0,2.0,468.0,1007.2379999999999,500.0
1,2572.0,4.0,576.0,804.6920000000001,500.0
1,1206.0,5.0,557.0,1023.4540000000001,2527.1513362319843
0,3604.0,4.0,576.0,698.614,15127.568632428362
1,1628.0,0.0,580.0,729.38,500.0
1,3210.0,5.0,557.0,1175.722,500.0
0,1991.0,2.0,577.0,564.364,500.0
0,2302.0,5.0,396.0,1036.6420000000003,500.0
0,1383.0,1.0,553.0,886.668,5234.082229024799
0,1503.0,1.0,553.0,999.05,500.0
1,2582.0,4.0,576.0,815.67,8081.354376046709
0,3456.0,1.0,710.0,842.57,9268.43828377075
1,500.0,4.0,645.0,837.7660000000002,500.0
0,2941.0,2.0,360.0,759.018,32620.52606549069
1,3220.0,0.0,656.0,833.436,500.0
1,2589.0,4.0,576.0,860.5040000000001,500.0
1,2936.0,2.0,563.0,877.5899999999999,2621.715032292399
1,3226.0,4.0,576.0,644.93,4252.926907444085
0,3131.0,0.0,580.0,287.09799999999996,500.0
0,2590.0,3.0,581.0,749.788,3761.399849256769
1,3674.0,0.0,580.0,764.5899999999999,3804.6505021697
0,1872.0,0.0,839.0,641.9459999999999,4162.578350428802
0,3856.0,0.0,580.0,794.824,14981.80671105302
1,2314.0,5.0,515.0,1044.6599999999999,500.0
1,3766.0,3.0,611.0,374.84,1029.8605528425935
1,3029.0,2.0,668.0,822.46,500.0
1,2564.0,1.0,553.0,717.2439999999999,500.0
0,5571.0,2.0,577.0,860.932,43158.86632070056
0,1903.0,5.0,557.0,733.32,12232.072213204598
1,2332.0,3.0,630.0,863.314,739.7915278005748
1,3022.0,5.0,782.0,819.516,16210.99855710098
1,2697.0,1.0,634.0,1061.69,5923.602668816213
1,2161.0,3.0,581.0,803.13,500.0
0,1002.0,1.0,553.0,866.16,1705.4344268863051
0,2140.0,3.0,581.0,982.59,26685.161775564786
0,1987.0,4.0,576.0,769.72,9752.966993471437
0,2303.0,2.0,840.0,1036.642,500.0
1,2366.0,2.0,577.0,910.44,1047.2391432950562
1,4936.0,0.0,580.0,547.18,23535.516138990555
1,3139.0,0.0,580.0,714.874,500.0
0,4524.0,3.0,581.0,956.3340000000001,25806.967576877047
0,2280.0,5.0,420.0,1071.2220000000002,6116.718651365357
1,1147.0,5.0,537.0,1077.16,500.0
0,4014.0,1.0,741.0,710.79,45602.18985183301
0,610.0,3.0,581.0,798.0959999999999,500.0
1,5333.0,5.0,396.0,734.358,28522.464786195706
1,1680.0,0.0,580.0,311.76,500.0
1,4085.0,2.0,577.0,874.6020000000001,500.0
1,861.0,2.0,708.0,700.9019999999999,500.0
0,3927.0,3.0,331.0,265.2039,13271.743468011471
0,3379.0,2.0,577.0,900.208,500.0
0,2003.0,5.0,571.0,812.278,500.0
0,4287.0,1.0,553.0,883.08,24328.177971816207
1,2589.0,5.0,494.0,720.94,12650.021569840836
1,2525.0,4.0,576.0,561.146,500.0
1,2224.0,3.0,581.0,908.134,500.0
1,2886.0,0.0,580.0,803.708,500.0
1,3382.0,2.0,631.0,978.234,500.0
0,2372.0,4.0,604.0,734.52,500.0
1,2566.0,2.0,577.0,417.85,751.5225589552721
1,2831.0,3.0,581.0,533.4399999999999,2980.435037341024
1,500.0,5.0,557.0,713.5759999999999,14883.469385906668
1,3856.0,5.0,557.0,887.52,500.0
1,2227.0,3.0,581.0,1073.07,6418.077253289613
0,3242.0,2.0,395.0,697.24,24163.295667034683
1,2450.0,0.0,580.0,862.0,500.0
0,2652.0,1.0,505.0,729.004,9043.02763261039
0,2310.0,5.0,464.0,515.9,500.0
0,4293.0,2.0,577.0,866.7279999999998,7105.404897094139
1,2276.0,0.0,580.0,923.494,15327.950819184982
0,2021.0,5.0,573.0,810.18,500.0
0,3488.0,5.0,335.0,1042.8519999999999,7055.358296740573
0,2107.0,0.0,822.0,821.482,20461.55691346622
0,2176.0,3.0,797.0,831.04,11886.034687669311
1,768.0,1.0,553.0,735.374,13796.99078399514
0,2552.0,3.0,604.0,689.58,500.0
1,1365.0,0.0,580.0,827.0040000000001,8077.533407836259
1,500.0,1.0,553.0,837.7660000000002,2780.12858543136
1,1210.0,5.0,439.0,1024.91,500.0
1,2442.0,2.0,577.0,597.1379999999999,500.0
1,1495.0,4.0,576.0,345.2,23240.89301136872
0,1093.0,3.0,581.0,925.2539999999999,500.0
0,2827.0,5.0,557.0,773.97,22063.42682802561
0,2524.0,2.0,577.0,478.13,27560.94968414197
1,3006.0,2.0,577.0,684.096,500.0
0,2457.0,1.0,553.0,638.448,27727.819169292303
0,3068.0,3.0,315.0,610.9639999999999,30770.159247234395
